sample_id,interp_age,interp_age_uncert_pos,interp_age_uncert_neg,age_model_type,ann_lam_check,dep_rate_check
457158,118561.258,782.633467779707,782.633467779707,mixed (see notes),not applicable,not applicable
457159,118585.987,780.72286216782,780.72286216782,mixed (see notes),not applicable,not applicable
457160,118732.662,770.505718399342,770.505718399342,mixed (see notes),not applicable,not applicable
457161,118757.139,768.785497949759,768.785497949759,mixed (see notes),not applicable,not applicable
457162,118781.489,767.424281309592,767.424281309592,mixed (see notes),not applicable,not applicable
457163,118806.239,767.410887977873,767.410887977873,mixed (see notes),not applicable,not applicable
457164,118830.245,767.048864062688,767.048864062688,mixed (see notes),not applicable,not applicable
457165,118854.214,766.970516114269,766.970516114269,mixed (see notes),not applicable,not applicable
457166,118878.204,767.236311114831,767.236311114831,mixed (see notes),not applicable,not applicable
457167,118902.258,767.867735096743,767.867735096743,mixed (see notes),not applicable,not applicable
457168,118926.398,768.824886492425,768.824886492425,mixed (see notes),not applicable,not applicable
457169,118950.415,769.5210027502,769.5210027502,mixed (see notes),not applicable,not applicable
457170,118974.627,770.307942195723,770.307942195723,mixed (see notes),not applicable,not applicable
457171,118998.829,771.572323821226,771.572323821226,mixed (see notes),not applicable,not applicable
457172,119023.257,772.20652335934,772.20652335934,mixed (see notes),not applicable,not applicable
457173,119047.721,773.424497989358,773.424497989358,mixed (see notes),not applicable,not applicable
457174,119072.141,775.528625600064,775.528625600064,mixed (see notes),not applicable,not applicable
457175,119096.811,778.166915812324,778.166915812324,mixed (see notes),not applicable,not applicable
457176,119120.987,781.276891316327,781.276891316327,mixed (see notes),not applicable,not applicable
457177,119145.196,784.856959440879,784.856959440879,mixed (see notes),not applicable,not applicable
457178,119169.477,788.031318694405,788.031318694405,mixed (see notes),not applicable,not applicable
457179,119195.064,791.581319006835,791.581319006835,mixed (see notes),not applicable,not applicable
457180,119219.449,795.074958595594,795.074958595594,mixed (see notes),not applicable,not applicable
457181,119243.728,798.25855509652,798.25855509652,mixed (see notes),not applicable,not applicable
457182,119268.125,801.67219972743,801.67219972743,mixed (see notes),not applicable,not applicable
457183,119292.814,804.839828018448,804.839828018448,mixed (see notes),not applicable,not applicable
457184,119317.593,808.540006645525,808.540006645525,mixed (see notes),not applicable,not applicable
457185,119342.527,812.737307507792,812.737307507792,mixed (see notes),not applicable,not applicable
457186,119367.461,816.989817732313,816.989817732313,mixed (see notes),not applicable,not applicable
457187,119392.695,819.853269361831,819.853269361831,mixed (see notes),not applicable,not applicable
457188,119418.311,822.176627935581,822.176627935581,mixed (see notes),not applicable,not applicable
457189,119444.134,824.747005935638,824.747005935638,mixed (see notes),not applicable,not applicable
457190,119469.845,828.158188926419,828.158188926419,mixed (see notes),not applicable,not applicable
457191,119496.132,830.759881243844,830.759881243844,mixed (see notes),not applicable,not applicable
457192,119522.327,834.045759303776,834.045759303776,mixed (see notes),not applicable,not applicable
457193,119548.754,837.818826669778,837.818826669778,mixed (see notes),not applicable,not applicable
457194,119575.537,841.46308692102,841.46308692102,mixed (see notes),not applicable,not applicable
457195,119602.648,844.912723240628,844.912723240628,mixed (see notes),not applicable,not applicable
457196,119630.011,848.337088268179,848.337088268179,mixed (see notes),not applicable,not applicable
457197,119658.253,849.388354370685,849.388354370685,mixed (see notes),not applicable,not applicable
457198,119686.956,850.696733971155,850.696733971155,mixed (see notes),not applicable,not applicable
457199,119716.292,851.868860505829,851.868860505829,mixed (see notes),not applicable,not applicable
457200,119746.414,853.36004698239,853.36004698239,mixed (see notes),not applicable,not applicable
457201,119778.012,850.255287238766,850.255287238766,mixed (see notes),not applicable,not applicable
457202,119812.429,843.890568217898,843.890568217898,mixed (see notes),not applicable,not applicable
457203,119854.75897823,838.710957258712,838.710957258712,mixed (see notes),not applicable,not applicable
457204,119896.757889731,875.054988462344,875.054988462344,mixed (see notes),not applicable,not applicable
457205,119938.756801232,892.50027941102,892.50027941102,mixed (see notes),not applicable,not applicable
457206,119980.755712733,904.46927219245,904.46927219245,mixed (see notes),not applicable,not applicable
457207,120022.754624234,914.002586924624,914.002586924624,mixed (see notes),not applicable,not applicable
457208,120064.753535734,927.136300618158,927.136300618158,mixed (see notes),not applicable,not applicable
457209,120106.752447235,936.489844220603,936.489844220603,mixed (see notes),not applicable,not applicable
457210,120148.751358736,942.109805033755,942.109805033755,mixed (see notes),not applicable,not applicable
457211,120190.750270237,945.605631585645,945.605631585645,mixed (see notes),not applicable,not applicable
457212,120232.749181738,948.607848748209,948.607848748209,mixed (see notes),not applicable,not applicable
457213,120274.748093239,946.494774192427,946.494774192427,mixed (see notes),not applicable,not applicable
457214,120316.74700474,944.210248587431,944.210248587431,mixed (see notes),not applicable,not applicable
457215,120358.745916241,942.536731227868,942.536731227868,mixed (see notes),not applicable,not applicable
457216,120400.744827741,941.075133037752,941.075133037752,mixed (see notes),not applicable,not applicable
457217,120442.743739242,938.162821435343,938.162821435343,mixed (see notes),not applicable,not applicable
457218,120484.742650743,934.906569887289,934.906569887289,mixed (see notes),not applicable,not applicable
457219,120526.741562244,932.163395644874,932.163395644874,mixed (see notes),not applicable,not applicable
457220,120568.740473745,939.062005293466,939.062005293466,mixed (see notes),not applicable,not applicable
457221,120610.739385246,937.115684834462,937.115684834462,mixed (see notes),not applicable,not applicable
457222,120652.738296747,935.426280532202,935.426280532202,mixed (see notes),not applicable,not applicable
457223,120694.737208248,933.977032416258,933.977032416258,mixed (see notes),not applicable,not applicable
457224,120736.736119748,932.909713525157,932.909713525157,mixed (see notes),not applicable,not applicable
457225,120778.735031249,932.215670121255,932.215670121255,mixed (see notes),not applicable,not applicable
457226,120820.73394275,932.315878520441,932.315878520441,mixed (see notes),not applicable,not applicable
457227,120862.732854251,932.996173762924,932.996173762924,mixed (see notes),not applicable,not applicable
457228,120904.731765752,934.214042783416,934.214042783416,mixed (see notes),not applicable,not applicable
457229,120946.730677253,936.413089170356,936.413089170356,mixed (see notes),not applicable,not applicable
457230,120988.729588754,939.182152253284,939.182152253284,mixed (see notes),not applicable,not applicable
457231,121030.728500255,942.725551720047,942.725551720047,mixed (see notes),not applicable,not applicable
457232,121072.727411755,947.01956353484,947.01956353484,mixed (see notes),not applicable,not applicable
457233,121114.726323256,951.986393605292,951.986393605292,mixed (see notes),not applicable,not applicable
457234,121156.725234757,958.032722266276,958.032722266276,mixed (see notes),not applicable,not applicable
457235,121198.724146258,964.300917431566,964.300917431566,mixed (see notes),not applicable,not applicable
457236,121240.723057759,969.870111493889,969.870111493889,mixed (see notes),not applicable,not applicable
457237,121282.72196926,975.892071774206,975.892071774206,mixed (see notes),not applicable,not applicable
457238,121324.720880761,981.89946739168,981.89946739168,mixed (see notes),not applicable,not applicable
457239,121366.719792262,988.245469865006,988.245469865006,mixed (see notes),not applicable,not applicable
457240,121408.718703762,994.012763133991,994.012763133991,mixed (see notes),not applicable,not applicable
457241,121450.717615263,1001.32105458257,1001.32105458257,mixed (see notes),not applicable,not applicable
457242,121492.716526764,1009.72829054193,1009.72829054193,mixed (see notes),not applicable,not applicable
457243,121534.715438265,1018.45731839159,1018.45731839159,mixed (see notes),not applicable,not applicable
457244,121576.714349766,1027.27379045538,1027.27379045538,mixed (see notes),not applicable,not applicable
457245,121660.712172768,1046.11390139635,1046.11390139635,mixed (see notes),not applicable,not applicable
457246,121702.711084269,1055.67499700395,1055.67499700395,mixed (see notes),not applicable,not applicable
457247,121744.709995769,1065.6120784346,1065.6120784346,mixed (see notes),not applicable,not applicable
457248,121786.70890727,1075.94629299115,1075.94629299115,mixed (see notes),not applicable,not applicable
457249,121828.707818771,1086.01276955459,1086.01276955459,mixed (see notes),not applicable,not applicable
457250,121870.706730272,1096.31988451783,1096.31988451783,mixed (see notes),not applicable,not applicable
457251,121912.705641773,1106.21713214154,1106.21713214154,mixed (see notes),not applicable,not applicable
457252,121954.704553274,1116.70694132023,1116.70694132023,mixed (see notes),not applicable,not applicable
457253,121996.703464775,1127.52938467133,1127.52938467133,mixed (see notes),not applicable,not applicable
457254,122038.702376276,1138.15030233916,1138.15030233916,mixed (see notes),not applicable,not applicable
457255,122080.701287776,1148.99783694544,1148.99783694544,mixed (see notes),not applicable,not applicable
457256,122122.700199277,1159.12182699223,1159.12182699223,mixed (see notes),not applicable,not applicable
457257,122164.699110778,1168.96492457853,1168.96492457853,mixed (see notes),not applicable,not applicable
457258,122206.698022279,1177.68420418582,1177.68420418582,mixed (see notes),not applicable,not applicable
457259,122248.69693378,1184.9881265059,1184.9881265059,mixed (see notes),not applicable,not applicable
457260,122290.695845281,1192.93214581069,1192.93214581069,mixed (see notes),not applicable,not applicable
457261,122332.694756782,1199.15444346393,1199.15444346393,mixed (see notes),not applicable,not applicable
457262,122374.693668283,1205.11808470958,1205.11808470958,mixed (see notes),not applicable,not applicable
457263,122416.692579783,1207.10912968752,1207.10912968752,mixed (see notes),not applicable,not applicable
457264,122458.691491284,1204.59737071834,1204.59737071834,mixed (see notes),not applicable,not applicable
457265,122500.690402785,1207.83896528721,1207.83896528721,mixed (see notes),not applicable,not applicable
457266,122541.849336056,1217.55611734938,1217.55611734938,mixed (see notes),not applicable,not applicable
457267,123096.315282935,1295.31750334444,1295.31750334444,mixed (see notes),not applicable,not applicable
457268,123650.781229814,1313.22492777396,1313.22492777396,mixed (see notes),not applicable,not applicable
457269,124307.774715319,1332.33880897387,1332.33880897387,mixed (see notes),not applicable,not applicable
457270,124964.768200824,1323.2954588857,1323.2954588857,mixed (see notes),not applicable,not applicable
457271,125621.761686329,1308.73482415498,1308.73482415498,mixed (see notes),not applicable,not applicable
457272,126278.755171834,1289.94614582747,1289.94614582747,mixed (see notes),not applicable,not applicable
457273,126618.36243359,1275.96085838404,1275.96085838404,mixed (see notes),not applicable,not applicable
457274,126872.246290714,1265.69297180433,1265.69297180433,mixed (see notes),not applicable,not applicable
457275,127126.130147839,1255.13178326316,1255.13178326316,mixed (see notes),not applicable,not applicable
457276,127380.014004963,1243.75847806387,1243.75847806387,mixed (see notes),not applicable,not applicable
457277,127633.897862088,1235.27956437325,1235.27956437325,mixed (see notes),not applicable,not applicable
457278,127711.161056347,1231.52699199328,1231.52699199328,mixed (see notes),not applicable,not applicable
457279,127942.745443087,1231.33811964419,1231.33811964419,mixed (see notes),not applicable,not applicable
457280,128071.402024464,1269.04041410375,1269.04041410375,mixed (see notes),not applicable,not applicable
457281,128114.634651226,1285.72377821127,1285.72377821127,mixed (see notes),not applicable,not applicable
457282,128215.369703188,1303.11672935556,1303.11672935556,mixed (see notes),not applicable,not applicable
457283,128316.10475515,1324.17759673077,1324.17759673077,mixed (see notes),not applicable,not applicable
457284,128416.839807112,1346.02434947715,1346.02434947715,mixed (see notes),not applicable,not applicable
457285,128509.587892505,1360.24407507615,1360.24407507615,mixed (see notes),not applicable,not applicable
457286,128608.774759003,1369.41868751588,1369.41868751588,mixed (see notes),not applicable,not applicable
457287,128634.414539404,1353.22457734137,1353.22457734137,mixed (see notes),not applicable,not applicable
457288,128655.292372597,1328.41327056659,1328.41327056659,mixed (see notes),not applicable,not applicable
457289,128689.590055459,1294.30878344501,1294.30878344501,mixed (see notes),not applicable,not applicable
457290,128757.574551118,1272.33935226705,1272.33935226705,mixed (see notes),not applicable,not applicable
457291,128824.420134301,1252.91707540996,1252.91707540996,mixed (see notes),not applicable,not applicable
457292,128851.725882178,1233.67375234753,1233.67375234753,mixed (see notes),not applicable,not applicable
457293,128894.559923561,1213.81478035366,1213.81478035366,mixed (see notes),not applicable,not applicable
457294,128925.345065949,1197.06872078686,1197.06872078686,mixed (see notes),not applicable,not applicable
457295,128953.100702527,1180.85996017375,1180.85996017375,mixed (see notes),not applicable,not applicable
457296,128986.004464152,1164.95600867421,1164.95600867421,mixed (see notes),not applicable,not applicable
457297,129011.566235168,1149.41067803931,1149.41067803931,mixed (see notes),not applicable,not applicable
457298,129038.7482689,1134.26743076247,1134.26743076247,mixed (see notes),not applicable,not applicable
457299,129057.578525792,1118.92583782239,1118.92583782239,mixed (see notes),not applicable,not applicable
457300,129121.692954658,1104.00277638884,1104.00277638884,mixed (see notes),not applicable,not applicable
457301,129200.734053639,1089.5512541002,1089.5512541002,mixed (see notes),not applicable,not applicable
457302,129243.476419033,1075.20464164801,1075.20464164801,mixed (see notes),not applicable,not applicable
457303,129307.959143308,1061.06820565931,1061.06820565931,mixed (see notes),not applicable,not applicable
457304,129336.599260352,1047.32856575224,1047.32856575224,mixed (see notes),not applicable,not applicable
457305,129361.399229244,1033.84856914343,1033.84856914343,mixed (see notes),not applicable,not applicable
457306,129472.144697222,1020.9091804557,1020.9091804557,mixed (see notes),not applicable,not applicable
457307,129492.490099327,1008.50978259092,1008.50978259092,mixed (see notes),not applicable,not applicable
457308,129517.103439316,996.261578299794,996.261578299794,mixed (see notes),not applicable,not applicable
457309,129537.017984903,984.581716436143,984.581716436143,mixed (see notes),not applicable,not applicable
457310,129586.548660438,962.783559730268,962.783559730268,mixed (see notes),not applicable,not applicable
457311,129608.794390414,952.722243507137,952.722243507137,mixed (see notes),not applicable,not applicable
457312,129626.49414619,943.30640069364,943.30640069364,mixed (see notes),not applicable,not applicable
457313,129648.353506816,934.517419619116,934.517419619116,mixed (see notes),not applicable,not applicable
457314,129670.257342881,926.472632404538,926.472632404538,mixed (see notes),not applicable,not applicable
457315,129695.860509796,919.144962498346,919.144962498346,mixed (see notes),not applicable,not applicable
457316,129708.118912971,912.465237041285,912.465237041285,mixed (see notes),not applicable,not applicable
457317,129720.67779992,906.458156769508,906.458156769508,mixed (see notes),not applicable,not applicable
457318,129735.656693235,901.207405164385,901.207405164385,mixed (see notes),not applicable,not applicable
457319,129755.999852594,897.055547015028,897.055547015028,mixed (see notes),not applicable,not applicable
457320,129768.481719479,893.045071245161,893.045071245161,mixed (see notes),not applicable,not applicable
457321,129778.901149517,889.306283158544,889.306283158544,mixed (see notes),not applicable,not applicable
457322,129795.494080737,886.915749969265,886.915749969265,mixed (see notes),not applicable,not applicable
457323,129815.113424441,880.358926253965,880.358926253965,mixed (see notes),not applicable,not applicable
457324,129832.921011996,871.811702686389,871.811702686389,mixed (see notes),not applicable,not applicable
457325,129844.175105038,864.422375265043,864.422375265043,mixed (see notes),not applicable,not applicable
457326,129855.011355385,859.099309905601,859.099309905601,mixed (see notes),not applicable,not applicable
457327,129866.671105159,855.293397713424,855.293397713424,mixed (see notes),not applicable,not applicable
457328,129923.635399727,846.802751627653,846.802751627653,mixed (see notes),not applicable,not applicable
457329,129951.679102678,839.394580729562,839.394580729562,mixed (see notes),not applicable,not applicable
457330,129969.766651713,831.230054514108,831.230054514108,mixed (see notes),not applicable,not applicable
457331,129984.407892922,824.633164698291,824.633164698291,mixed (see notes),not applicable,not applicable
457332,130032.511399242,818.00527772037,818.00527772037,mixed (see notes),not applicable,not applicable
457333,130048.788825195,811.481523165153,811.481523165153,mixed (see notes),not applicable,not applicable
457334,130060.097143578,805.955157978825,805.955157978825,mixed (see notes),not applicable,not applicable
457335,130069.804968722,801.760671441465,801.760671441465,mixed (see notes),not applicable,not applicable
457336,130081.136500079,798.852322997159,798.852322997159,mixed (see notes),not applicable,not applicable
457337,130093.955534974,796.664334915607,796.664334915607,mixed (see notes),not applicable,not applicable
457338,130111.601271667,794.973178323806,794.973178323806,mixed (see notes),not applicable,not applicable
457339,130120.011304921,794.675674594229,794.675674594229,mixed (see notes),not applicable,not applicable
457340,130126.842414213,795.571751652877,795.571751652877,mixed (see notes),not applicable,not applicable
457341,130143.425897176,797.439327182035,797.439327182035,mixed (see notes),not applicable,not applicable
457342,130152.403182558,800.287095229451,800.287095229451,mixed (see notes),not applicable,not applicable
457343,130159.873435879,804.23254919033,804.23254919033,mixed (see notes),not applicable,not applicable
457344,130166.030218951,809.155553602598,809.155553602598,mixed (see notes),not applicable,not applicable
457345,130174.316363522,815.203568032754,815.203568032754,mixed (see notes),not applicable,not applicable
457346,130188.569364485,822.168037847774,822.168037847774,mixed (see notes),not applicable,not applicable
457347,130214.189979102,830.070385647584,830.070385647584,mixed (see notes),not applicable,not applicable
457348,130377.12471966,838.782520094462,838.782520094462,mixed (see notes),not applicable,not applicable
457349,130423.361738092,848.334727825305,848.334727825305,mixed (see notes),not applicable,not applicable
457350,130470.17158598,858.627540355571,858.627540355571,mixed (see notes),not applicable,not applicable
457351,130511.424114768,868.940030598647,868.940030598647,mixed (see notes),not applicable,not applicable
457352,130569.69927874,880.416884216798,880.416884216798,mixed (see notes),not applicable,not applicable
457353,130659.844721682,892.749971725576,892.749971725576,mixed (see notes),not applicable,not applicable
457354,130698.954600897,895.0,895.0,mixed (see notes),not applicable,not applicable
457355,130742.787876166,916.918697301708,916.918697301708,mixed (see notes),not applicable,not applicable
457356,130772.647991665,929.635292962741,929.635292962741,mixed (see notes),not applicable,not applicable
457357,130811.11642014,941.080222695998,941.080222695998,mixed (see notes),not applicable,not applicable
457358,130829.371722182,953.275210204478,953.275210204478,mixed (see notes),not applicable,not applicable
457359,130890.30078831,969.002182262367,969.002182262367,mixed (see notes),not applicable,not applicable
457360,130944.196077111,987.727893950803,987.727893950803,mixed (see notes),not applicable,not applicable
457361,130987.80309287,980.032076186465,980.032076186465,mixed (see notes),not applicable,not applicable
457362,131008.98427917,972.447054934432,972.447054934432,mixed (see notes),not applicable,not applicable
457363,131033.247200695,966.70870858975,966.70870858975,mixed (see notes),not applicable,not applicable
457364,131081.372515262,959.411548869463,959.411548869463,mixed (see notes),not applicable,not applicable
457365,131108.980933904,953.563529141141,953.563529141141,mixed (see notes),not applicable,not applicable
457366,131131.736354677,946.429835544934,946.429835544934,mixed (see notes),not applicable,not applicable
457367,131152.994362718,939.964027678363,939.964027678363,mixed (see notes),not applicable,not applicable
457368,131188.166772509,933.87436817783,933.87436817783,mixed (see notes),not applicable,not applicable
457369,131228.512276771,928.810808083763,928.810808083763,mixed (see notes),not applicable,not applicable
457370,131251.553661011,925.078705297552,925.078705297552,mixed (see notes),not applicable,not applicable
457371,131271.354426631,921.8307751654,921.8307751654,mixed (see notes),not applicable,not applicable
457372,131316.324369901,920.065549747317,920.065549747317,mixed (see notes),not applicable,not applicable
457373,131348.595840619,919.966239044118,919.966239044118,mixed (see notes),not applicable,not applicable
457374,131384.576268786,921.774194291239,921.774194291239,mixed (see notes),not applicable,not applicable
457375,131506.475707002,925.369472079048,925.369472079048,mixed (see notes),not applicable,not applicable
457376,131544.614373005,930.487783078562,930.487783078562,mixed (see notes),not applicable,not applicable
457377,131593.08322609,937.877774885738,937.877774885738,mixed (see notes),not applicable,not applicable
457378,131714.438550443,947.181135371267,947.181135371267,mixed (see notes),not applicable,not applicable
457379,131765.7187371,958.227060953897,958.227060953897,mixed (see notes),not applicable,not applicable
457380,131820.244760253,969.564257822062,969.564257822062,mixed (see notes),not applicable,not applicable
457381,131866.531221946,982.698959509483,982.698959509483,mixed (see notes),not applicable,not applicable
457382,131906.565301696,996.783859483352,996.783859483352,mixed (see notes),not applicable,not applicable
457383,131938.36025635,1011.5357061423,1011.5357061423,mixed (see notes),not applicable,not applicable
457384,131983.783188234,1027.43952828782,1027.43952828782,mixed (see notes),not applicable,not applicable
457385,132023.682709121,1044.07024204041,1044.07024204041,mixed (see notes),not applicable,not applicable
457386,132083.909951633,1061.70003217214,1061.70003217214,mixed (see notes),not applicable,not applicable
457387,132186.445104555,1079.95536887538,1079.95536887538,mixed (see notes),not applicable,not applicable
457388,132241.532225624,1097.76032029802,1097.76032029802,mixed (see notes),not applicable,not applicable
457389,132341.910127642,1114.30509778559,1114.30509778559,mixed (see notes),not applicable,not applicable
457390,132442.288029659,1128.76290188182,1128.76290188182,mixed (see notes),not applicable,not applicable
457391,132542.665931677,1143.94422101639,1143.94422101639,mixed (see notes),not applicable,not applicable
457392,132643.043833694,1161.49514095689,1161.49514095689,mixed (see notes),not applicable,not applicable
457393,132765.208523083,1174.69523371303,1174.69523371303,mixed (see notes),not applicable,not applicable
457394,132924.783960024,1164.73204276668,1164.73204276668,mixed (see notes),not applicable,not applicable
457395,133062.772420774,1161.8714023159,1161.8714023159,mixed (see notes),not applicable,not applicable
457396,133193.803042677,1155.0,1155.0,mixed (see notes),not applicable,not applicable
457397,133244.880540835,1149.12218933847,1149.12218933847,mixed (see notes),not applicable,not applicable
457398,133338.193137127,1141.25273875585,1141.25273875585,mixed (see notes),not applicable,not applicable
457399,133438.777091461,1133.17271086479,1133.17271086479,mixed (see notes),not applicable,not applicable
457400,133539.361045795,1124.55622583714,1124.55622583714,mixed (see notes),not applicable,not applicable
457401,133639.945000129,1116.48852528949,1116.48852528949,mixed (see notes),not applicable,not applicable
457402,133740.528954462,1108.36283356436,1108.36283356436,mixed (see notes),not applicable,not applicable
457403,133841.112908796,1101.07497164961,1101.07497164961,mixed (see notes),not applicable,not applicable
457404,133941.69686313,1094.77883382855,1094.77883382855,mixed (see notes),not applicable,not applicable
457405,134042.280817463,1089.31269948406,1089.31269948406,mixed (see notes),not applicable,not applicable
457406,134142.864771797,1087.70090179965,1087.70090179965,mixed (see notes),not applicable,not applicable
457407,134216.401690542,1082.87483566371,1082.87483566371,mixed (see notes),not applicable,not applicable
457408,134241.93368635,1078.35603495419,1078.35603495419,mixed (see notes),not applicable,not applicable
457409,134254.771932242,1075.14623071349,1075.14623071349,mixed (see notes),not applicable,not applicable
457410,134271.113907329,1072.87193040131,1072.87193040131,mixed (see notes),not applicable,not applicable
457411,134304.318248341,1071.26774173148,1071.26774173148,mixed (see notes),not applicable,not applicable
457412,134313.731177992,1071.3494167585,1071.3494167585,mixed (see notes),not applicable,not applicable
457413,134321.478451543,1071.47957086207,1071.47957086207,mixed (see notes),not applicable,not applicable
457414,134352.205740256,1072.6390819918,1072.6390819918,mixed (see notes),not applicable,not applicable
457415,134362.24939671,1074.0963422582,1074.0963422582,mixed (see notes),not applicable,not applicable
457416,134372.608049155,1076.45109983052,1076.45109983052,mixed (see notes),not applicable,not applicable
457417,134380.278739676,1080.51914407877,1080.51914407877,mixed (see notes),not applicable,not applicable
457418,134390.2179803,1084.7342148752,1084.7342148752,mixed (see notes),not applicable,not applicable
457419,134400.376266878,1089.29304602762,1089.29304602762,mixed (see notes),not applicable,not applicable
457420,134426.191239628,1094.80104633447,1094.80104633447,mixed (see notes),not applicable,not applicable
457421,134437.942469439,1101.26969912652,1101.26969912652,mixed (see notes),not applicable,not applicable
457422,134445.382868847,1108.93494604984,1108.93494604984,mixed (see notes),not applicable,not applicable
457423,134457.081791741,1117.61395204686,1117.61395204686,mixed (see notes),not applicable,not applicable
457424,134490.687667384,1127.7483756507,1127.7483756507,mixed (see notes),not applicable,not applicable
457425,134503.572439208,1138.79221689,1138.79221689,mixed (see notes),not applicable,not applicable
457426,134525.50897438,1148.94618031536,1148.94618031536,mixed (see notes),not applicable,not applicable
457427,134565.697698461,1161.55892342515,1161.55892342515,mixed (see notes),not applicable,not applicable
457428,134600.294499174,1174.96001084764,1174.96001084764,mixed (see notes),not applicable,not applicable
457429,134637.733949426,1188.51808668542,1188.51808668542,mixed (see notes),not applicable,not applicable
457430,134684.26181946,1202.70086441695,1202.70086441695,mixed (see notes),not applicable,not applicable
457431,134714.692000168,1217.64030060509,1217.64030060509,mixed (see notes),not applicable,not applicable
457432,134752.39329926,1232.60390414298,1232.60390414298,mixed (see notes),not applicable,not applicable
457433,134815.555389134,1248.17692972747,1248.17692972747,mixed (see notes),not applicable,not applicable
457434,134908.678415051,1263.70224062196,1263.70224062196,mixed (see notes),not applicable,not applicable
457435,135009.343714802,1277.53842874213,1277.53842874213,mixed (see notes),not applicable,not applicable
457436,135075.527152647,1292.07065351461,1292.07065351461,mixed (see notes),not applicable,not applicable
457437,135169.316945363,1307.97314977967,1307.97314977967,mixed (see notes),not applicable,not applicable
457438,135266.478440669,1322.8372406465,1322.8372406465,mixed (see notes),not applicable,not applicable
457439,135368.00969201,1335.25670733027,1335.25670733027,mixed (see notes),not applicable,not applicable
457440,135428.634750449,1345.23368750935,1345.23368750935,mixed (see notes),not applicable,not applicable
457441,135445.371655971,1359.87504574503,1359.87504574503,mixed (see notes),not applicable,not applicable
457442,135465.789044123,1367.96356887227,1367.96356887227,mixed (see notes),not applicable,not applicable
457443,135483.699903497,1337.5779307333,1337.5779307333,mixed (see notes),not applicable,not applicable
457444,135501.694732285,1312.08637865998,1312.08637865998,mixed (see notes),not applicable,not applicable
457445,135539.477654399,1286.19931915259,1286.19931915259,mixed (see notes),not applicable,not applicable
457446,135582.340740014,1259.09093916726,1259.09093916726,mixed (see notes),not applicable,not applicable
457447,135621.257207795,1234.0327104605,1234.0327104605,mixed (see notes),not applicable,not applicable
457448,135654.19627013,1209.19123649753,1209.19123649753,mixed (see notes),not applicable,not applicable
457449,135675.570587311,1185.89687063749,1185.89687063749,mixed (see notes),not applicable,not applicable
457450,135699.357901724,1164.61222891559,1164.61222891559,mixed (see notes),not applicable,not applicable
457451,135722.396087602,1144.79214189658,1144.79214189658,mixed (see notes),not applicable,not applicable
457452,135741.106704032,1126.50618733592,1126.50618733592,mixed (see notes),not applicable,not applicable
457453,135766.750253544,1109.42489660238,1109.42489660238,mixed (see notes),not applicable,not applicable
457454,135784.618992559,1094.64868503262,1094.64868503262,mixed (see notes),not applicable,not applicable
457455,135813.500897473,1082.78175893089,1082.78175893089,mixed (see notes),not applicable,not applicable
457456,135841.342602368,1073.309016491,1073.309016491,mixed (see notes),not applicable,not applicable
457457,135870.048826524,1067.06951284593,1067.06951284593,mixed (see notes),not applicable,not applicable
457458,135908.860510463,1064.02025102843,1064.02025102843,mixed (see notes),not applicable,not applicable
457459,136335.870288117,1067.30948783322,1067.30948783322,mixed (see notes),not applicable,not applicable
457460,136547.700364273,1103.53759832047,1103.53759832047,mixed (see notes),not applicable,not applicable
457461,136711.26894089,1151.06211821952,1151.06211821952,mixed (see notes),not applicable,not applicable
457462,137384.187,1132.41224897368,1132.41224897368,mixed (see notes),not applicable,not applicable
457463,137467.363,1116.45133369283,1116.45133369283,mixed (see notes),not applicable,not applicable
457464,137546.81,1116.60471685091,1116.60471685091,mixed (see notes),not applicable,not applicable
457465,137618.98,1106.04560814068,1106.04560814068,mixed (see notes),not applicable,not applicable
457466,137688.092,1092.5185998577,1092.5185998577,mixed (see notes),not applicable,not applicable
457467,137756.274,1081.13495572407,1081.13495572407,mixed (see notes),not applicable,not applicable
457468,137821.969,1067.12881887431,1067.12881887431,mixed (see notes),not applicable,not applicable
457469,137885.925,1054.97877975139,1054.97877975139,mixed (see notes),not applicable,not applicable
457470,137950.284,1049.12128032789,1049.12128032789,mixed (see notes),not applicable,not applicable
457471,138013.625,1040.41723819318,1040.41723819318,mixed (see notes),not applicable,not applicable
457472,138076.127,1032.69584301874,1032.69584301874,mixed (see notes),not applicable,not applicable
457473,138140.039,1025.57094424407,1025.57094424407,mixed (see notes),not applicable,not applicable
457474,138202.25,1023.23037014662,1023.23037014662,mixed (see notes),not applicable,not applicable
457475,138265.222,1020.52927977343,1020.52927977343,mixed (see notes),not applicable,not applicable
457476,138329.211,1022.18216100962,1022.18216100962,mixed (see notes),not applicable,not applicable
457477,138393.38,1026.23812982129,1026.23812982129,mixed (see notes),not applicable,not applicable
457478,138457.972,1030.41229144181,1030.41229144181,mixed (see notes),not applicable,not applicable
457479,138523.271,1035.67043961653,1035.67043961653,mixed (see notes),not applicable,not applicable
457480,138589.084,1041.99158453331,1041.99158453331,mixed (see notes),not applicable,not applicable
457481,138657.356,1050.34842450916,1050.34842450916,mixed (see notes),not applicable,not applicable
457482,138726.871,1058.22868671634,1058.22868671634,mixed (see notes),not applicable,not applicable
457483,138799.059,1067.52156716966,1067.52156716966,mixed (see notes),not applicable,not applicable
457484,138950.019,1090.83908091728,1090.83908091728,mixed (see notes),not applicable,not applicable
