sample_id,lin_interp_age,lin_interp_age_uncert_pos,lin_interp_age_uncert_neg,lin_reg_age,lin_reg_age_uncert_pos,lin_reg_age_uncert_neg,Bchron_age,Bchron_age_uncert_pos,Bchron_age_uncert_neg,Bacon_age,Bacon_age_uncert_pos,Bacon_age_uncert_neg,OxCal_age,OxCal_age_uncert_pos,OxCal_age_uncert_neg,copRa_age,copRa_age_uncert_pos,copRa_age_uncert_neg,StalAge_age,StalAge_age_uncert_pos,StalAge_age_uncert_neg
457063,114515.583141339,1205.2601898664,1810.87839844034,115071.633668666,159.948109940829,166.098839114798,,,,115338.229,1110.90608000002,1169.99892,,,,114516.79492541,1187.98849438342,1975.53206964278,114723.811982495,594.902349505413,763.77741601826
457064,114574.822254303,1158.6437134064,1703.79167059076,115152.479565018,159.520153691512,164.81720672932,,,,115359.303025,1102.10103499999,1127.111225,,,,114571.098144037,1155.9232860737,1880.11999671426,114780.401262372,573.645756542202,731.204171863879
457065,114630.90171911,1122.94662393651,1589.86657482632,115233.629399367,159.131263140924,164.193323689353,,,,115379.38597,1095.258575,1082.61779,,,,114621.713533287,1136.29299170885,1764.71708696175,114836.853247709,554.514056166052,699.493692092205
457066,114682.76853527,1086.45614982242,1474.2846144525,115314.305717265,159.04438719296,163.388949229062,,,,115400.48375,1093.73239500001,1036.89219,,,,114675.505117423,1102.57110165332,1678.26546438216,114893.39230178,536.211827070903,668.617246839858
457067,114733.375165646,1063.1897710566,1384.6577884552,115395.383420499,158.554293220499,163.022708694305,,,,115429.1076,1086.94106199998,998.546440000006,,,,114738.037862889,1054.91758759451,1581.40778425879,114950.206613902,517.346818713719,638.163906915317
457068,114783.169015742,1025.75165817086,1298.31833023397,115476.257512581,158.017824548675,162.209059895074,,,,115457.536715,1076.55618,957.154590000006,,,,114778.47753005,1040.2814785403,1448.45752747839,115007.277169511,499.403522059874,606.546549147781
457069,114830.765526796,990.063859289061,1201.65771110621,115557.328961678,157.700439151624,161.351620585265,,,,115488.4125,1060.31905000001,929.426749999984,,,,114828.0128076,1018.25444437827,1320.84637470034,115064.469292875,483.887540503769,573.091768119964
457070,114892.34797497,950.082234074987,1115.89255559148,115638.256305213,157.543492173252,160.31359467555,,,,115514.3843,1047.663285,900.788800000009,,,,114887.637216226,990.748268902142,1225.78198576337,115121.392867485,469.512185647385,541.957223407895
457071,114946.599484935,933.092279098986,1038.28858009884,115719.434314868,156.862999343532,159.487617045568,,,,115543.5536,1040.595172,884.961815999995,,,,114949.570210777,951.782890104936,1132.87117889521,115177.880890597,454.643362503688,517.49263172262
457072,115008.768546317,894.583447037745,980.884576249649,115800.504167099,156.382589063011,158.55348199232,,,,115568.943445,1041.884985,856.41681000001,,,,115003.747577494,925.872905476543,1043.04213648466,115234.914255304,439.049641521837,499.984873321882
457073,115063.896611033,870.417777738447,911.789897446346,115881.650625028,155.414391056533,157.695952636554,,,,115600.30018,1040.29119000002,826.414649999977,,,,115059.126446241,907.002886595277,973.625518585424,115293.10635392,423.181503148895,488.154289130616
457074,115123.511007975,844.938192565591,871.235473676468,115962.820059402,154.000211746825,156.930920304978,,,,115631.235775,1047.17972500001,809.616824999976,,,,115120.05331232,897.100118196686,939.211741766252,115350.452679801,408.814402387448,478.517899195911
457075,115182.660285835,825.232731274853,838.49993945501,116043.921226036,152.571692903439,156.386871720548,,,,115655.86238,1044.44235999999,794.234790000017,,,,115181.687884773,868.182541485046,904.371899201607,115405.198171548,397.2975407825,467.156624395779
457076,115240.517826522,809.952826403882,798.326437197262,116124.767694001,151.441775580271,155.399063093282,,,,115685.17948,1030.9765185,782.687436500011,,,,115244.853077075,868.563160492049,869.020217022247,115459.203447687,386.950131493242,450.610309809592
457077,115301.009044712,790.67314521053,781.200674274995,116205.797858025,150.750270416218,154.514204839812,,,,115715.2026,1025.10490199999,789.020909999992,,,,115300.20585431,848.377640847451,847.490624950427,115514.574998643,376.293986388293,428.166936507405
457078,115365.540313841,769.869247660987,781.372755554403,116286.422287875,150.464499426598,153.382489721407,,,,115741.422835,1026.68586,784.975175,,,,115364.416857946,826.112045440386,836.251902608812,115570.787122522,367.691300559716,409.648105320841
457079,115431.546034777,771.531447363057,790.330444586347,116367.735024618,149.750651579539,153.04646661134,,,,115774.181,1031.7513,788.927899999995,,,,115424.814845016,815.236990893085,818.754351106239,115626.800945407,363.101089041549,403.342306490318
457080,115511.780739932,724.931934755383,746.25025685782,116448.978261774,148.758285895587,152.758072458339,,,,115834.47685,984.357637499998,742.803780000017,,,,115484.87226989,785.576529168145,804.380347946382,115682.157097625,359.029263412347,400.871968129984
457081,115589.665057871,678.647429237215,694.26702488419,116530.026660663,147.720254820393,152.542979544276,,,,115900.3918,944.159509999983,704.377600000022,,,,115556.640294585,756.979682514357,764.171949084761,115736.872446936,352.421513754831,393.674072099937
457082,115668.746751276,635.621214300219,645.792303228111,116611.225066556,146.790371479961,152.842810079062,,,,115957.2612,915.484567000007,668.232440000007,,,,115631.684689858,713.916809778893,710.098824562112,115792.289306605,347.435747623967,389.10987737056
457083,115753.619578806,584.605259433956,600.005862232734,116692.199333288,146.216378865021,152.913687508451,,,,116024.3128,886.131880000015,625.870320000002,,,,115717.388562958,664.181905696678,658.491430123991,115849.602345665,347.781052396327,395.254059681611
457084,115831.697837129,547.074857664513,550.076949322567,116773.070687354,145.993434512449,151.960093426082,,,,116083.699,855.563875000022,586.882975,,,,115800.047151369,604.745952965459,597.14497048012,115908.090210733,348.159017262849,407.110684739935
457085,115910.430643619,507.00410792022,505.843300203196,116854.354742087,145.27165158515,151.368597852023,,,,116143.1033,831.76281900001,558.30214,,,,115889.000628838,552.408209273519,530.185490370524,115966.773833838,342.605975098428,415.484537204597
457086,115987.827493294,462.658160924271,463.085630485439,116935.31577643,144.769968985405,150.481721960605,,,,116208.0249,801.889148000002,527.448405000003,,,,115981.565822326,500.563319335153,478.232656888198,116025.559311053,331.504731699606,407.453887576368
457087,116066.913952224,424.2605047096,431.61649989181,117016.409453251,144.135643908608,150.20002955012,,,,116272.7116,783.836520000012,511.536699999997,,,,116076.365322746,445.735210785249,437.606822714952,116084.293896679,316.981954727584,375.768637219036
457088,116146.414792254,390.297533970515,396.114325534276,117097.567522805,143.436926099312,149.923793942609,,,,116333.22,756.669619999986,486.68379499999,,,,116164.825917884,414.517891931406,390.128346228448,116141.704313854,301.793286380678,339.591725106657
457089,116227.985132429,361.557071574032,368.430013999081,117178.53933127,143.15179422278,149.292870343168,,,,116397.2872,741.61774999999,486.489349999974,,,,116256.169987752,386.142930522357,364.635282106945,116196.673982637,288.606502117866,318.287917715861
457090,116305.872236963,333.639621456008,340.354487939854,117259.372986543,143.397495299781,148.919475687144,,,,116464.3891,734.873099000004,486.822345000008,,,,116349.308657386,355.281965923132,362.268289710177,116249.833641934,279.108935903874,305.616253923421
457091,116378.854280635,330.286024312722,314.342132225414,117340.164694908,142.874804250037,148.397904602185,,,,116531.2073,726.726049999997,499.795279999991,,,,116432.304953054,351.45622448693,372.700663324489,116302.14232285,274.329183991955,291.374512790484
457092,116462.75887523,328.897169535936,313.410321235235,117421.427082897,141.473790582124,148.019724968559,,,,116598.1491,719.733330000003,511.940025000004,,,,116503.575350404,354.646490775762,362.65061158454,116354.124906442,273.641333283653,275.121161715913
457093,116540.410884959,340.862229087157,324.297186596872,117502.231290407,140.93528344763,146.902842497089,,,,116669.162,716.563339999993,539.532390000008,,,,116567.681647806,353.953706874629,368.927093826249,116406.107866193,276.247335583117,259.119490241486
457094,116618.33742791,355.173343117756,349.12938795473,117583.334752093,140.125638466241,146.065221762416,,,,116738.504,704.66062499999,564.696484999993,,,,116626.992068056,345.821316339061,368.189649319494,116458.058195331,282.31511165644,246.691388143401
457095,116660.081656168,343.483879769177,341.367489377677,117664.284725627,139.469481636348,145.049361853788,,,,116806.2218,699.255780000007,582.607200000013,,,,116679.33004096,333.831338396179,364.911555164232,116509.840087319,292.614883650458,240.093957364996
457096,116701.190864122,332.741760383462,331.186735105439,117745.061528722,139.098825054083,144.062805512352,,,,116877.4864,703.075469999996,619.060444999996,,,,116729.643209914,328.096824321969,367.575699174064,116561.266016814,309.360110272886,236.26654828398
457097,116742.665730259,322.168052845911,324.306290709937,117825.922911342,139.051577191771,143.551319941267,,,,116945.599,720.553209999984,655.044890000005,,,,116777.974900731,322.048106493894,364.168348911378,116612.226298244,332.781184079431,231.737908514857
457098,116784.197469959,312.71095539481,314.492679024814,117906.93441595,138.872300648101,143.024785638409,,,,117011.32705,751.085580000014,693.274234999975,,,,116828.545143444,312.818239157845,366.225833127086,116662.974323906,353.732996456602,226.712126185274
457099,116825.708023331,308.230180985993,308.559420530742,117988.262657012,137.954583637475,142.390850587108,,,,117075.779,791.410100000008,724.463600000017,,,,116875.585386907,304.614921347515,365.015751690284,116713.649130067,364.035745398112,222.016518910954
457100,116868.987003363,296.265579354338,308.915415569398,118069.648808952,137.279120189967,141.850369703185,,,,117113.75835,769.452149999983,685.043030000015,,,,116919.623464643,302.64776402984,361.030960438336,116763.569250991,368.746356495583,217.295981747171
457101,116910.847191306,289.56357726868,302.433470447781,118150.730257975,137.066961616772,141.222873325576,,,,117159.30831,746.534506000011,666.88149,,,,116961.993587384,299.999999623265,356.789094758744,116812.184195456,370.758618210035,212.051249116295
457102,116953.42511334,279.783015515568,297.530461916205,118231.53223192,136.821977739426,140.315901869559,,,,117195.93075,730.166385499993,654.773415999982,,,,117004.921853793,294.484688137236,351.791201171814,116860.287872291,343.201267754674,206.388835469552
457103,116993.101460141,277.515546558046,293.31934013596,118312.803814974,136.021075284254,139.878539523314,,,,117235.8056,722.58275999999,628.87129000001,,,,117045.45597243,295.963167972935,345.662676566906,116908.796060305,294.693079740464,201.315841701435
457104,117035.463732837,275.472637215775,285.489668401875,118393.885826412,135.14226979659,139.266692994002,,,,117271.06885,715.407569999996,602.290099999998,,,,117085.583476987,291.884935866779,339.215466482245,116957.767618162,245.721521883577,200.835934450326
457105,117077.034345498,270.169155378651,282.803735296373,118474.679016189,134.341036384445,138.384146959244,,,,117304.7584,718.943879999977,580.013800000001,,,,117121.976800256,294.517429443498,325.006662975022,117007.080360406,207.659044522996,207.676027519294
457106,117120.11091267,265.001196340949,286.284930424328,118556.173168163,133.144119224729,138.272883231664,,,,117341.855,705.589099499979,570.989200000011,,,,117161.244353389,292.732123465874,322.406043588824,117056.744845244,197.19151566748,216.459457626042
457107,117183.321319062,266.373664298939,289.384733348386,118677.622939798,132.350382641409,137.195427678831,,,,117401.9739,706.3594725,559.928314999997,,,,117218.694277659,301.710883413456,322.906374478931,117132.053511462,187.962226574746,264.426625701613
457108,117224.452985121,263.484680727008,289.351970491785,118759.330738722,132.005265550368,136.996110675071,,,,117443.71771899,693.370617110006,557.179548439992,,,,117255.765678618,302.752564974362,316.888630849266,117183.489888809,183.092839148332,315.863003048362
457109,117264.167816755,270.009374279893,289.390358782606,118840.444065233,131.465908648708,136.456282595318,,,,117486.004645,696.802131799996,554.613818050013,,,,117295.149932851,305.197198475013,319.561694326447,117234.753325806,179.375950029149,367.126440044725
457110,117286.979838763,272.768442948494,292.362343320405,118880.779606528,131.41998273108,135.929372807877,,,,117505.653138,692.955181979996,551.433824300009,,,,117313.42312032,310.47121885985,319.781176656761,117260.310172599,177.906884290744,392.683286837637
457111,117306.763891307,277.814310446236,293.645020790165,118921.168619079,131.520291480352,135.435524105604,,,,117523.4689,691.378260600002,549.104180399998,,,,117331.312460116,313.067246507999,320.442002733442,117285.73741461,176.700204540481,413.998452939544
457112,117327.059416974,277.14544522189,294.416805626941,118961.630398636,131.667348861607,134.995276550777,,,,117544.0591825,694.481582499997,553.37181859999,,,,117349.141410327,318.18904010822,323.142655614953,117311.095917892,175.820810810168,429.244187164455
457113,117347.071742738,282.455194320471,295.055415359544,119002.253513075,131.61510202779,134.597010142854,,,,117563.836257,702.896323449997,554.848159649991,,,,117368.148748729,322.477173347506,327.826291764053,117336.47318273,175.347468472683,438.265859767751
457114,117366.94018985,285.168526509849,301.532325658598,119042.736157042,131.388835285266,134.048834698609,,,,117581.91052288,707.305039369996,553.770564580002,,,,117384.867543868,324.7292146986,328.617195963845,117361.956709207,175.358942493083,434.658096296538
457115,117387.733356573,289.527406823036,305.452649754181,119083.188433335,130.914373091495,133.706456997796,,,,117605.229399,705.926966009982,564.084561600001,,,,117403.363206855,331.61174188742,330.654886720586,117387.607524441,175.879905797789,433.149300919729
457116,117409.121262859,291.434210045642,311.780494725564,119123.687704686,130.33729452455,133.574658237354,,,,117627.021393,708.153105949998,561.697331200005,,,,117422.053980052,337.507574808478,333.076647883601,117413.386927529,176.731257733947,433.007032051872
457117,117429.936114206,296.737249166021,315.395556155287,119164.197519203,129.749672792896,133.393790587055,,,,117648.828013,708.790977350029,562.880573899994,,,,117441.666652025,341.130425760581,335.644741408818,117439.232737821,177.685921635217,432.407548894582
457118,117451.53413702,303.320462278934,320.519843048183,119204.718102301,129.210220382549,133.372837817442,,,,117671.3207555,711.587787800003,571.222907299991,,,,117459.949852928,346.232100572161,339.035304278121,117465.082774792,178.516821364465,429.527115532459
457119,117472.363198796,307.721910978958,324.163015035258,119245.031396152,128.890859157924,133.14714004533,,,,117693.4797945,715.516257700001,576.145578149997,,,,117478.692357053,349.986064280238,344.813847630605,117490.891545363,179.067070906705,423.189709689075
457120,117494.391440638,314.469838417761,328.351886339427,119285.509279716,128.510810731983,133.044558077701,,,,117710.547425,725.446228000015,579.886517334991,,,,117497.880026078,354.016290233383,349.455746991865,117516.676420801,179.444201946651,414.659352576098
457121,117514.799642578,319.222255066896,331.380396432869,119326.085699762,128.190610419522,133.040512592008,,,,117731.796719,726.375991499983,591.725259500003,,,,117518.995502603,358.687887562468,353.575389843143,117542.469573022,179.818000103798,405.77454399805
457122,117534.519139443,324.416022429679,339.707900204463,119366.731361758,127.848463350689,132.999029716724,,,,117756.4318805,724.66808285001,604.292588449971,,,,117539.371130699,359.471687606201,358.491727937304,117568.303173809,180.358250807563,398.37377933113
457123,117554.522270126,333.039783410408,345.438057547013,119407.189659361,127.693680674784,132.500443503144,,,,117775.571908,727.346716799992,609.614009850004,,,,117560.046924306,365.813407014488,362.948908248305,117594.192096694,181.209526961524,393.708146246456
457124,117575.437521456,339.228418668354,349.946022329023,119447.64571135,127.541143612456,131.986541017337,,,,117795.852933,739.629922849999,615.877270650002,,,,117576.406518461,371.730599124101,364.471697142042,117620.086049854,182.421421750216,390.815871268933
457125,117596.255456117,346.338837073956,353.549354117233,119488.129354725,127.361015163988,131.789122729999,,,,117818.6476695,746.741096500002,627.700385499993,,,,117595.365511368,373.981964520703,370.89771770814,117645.919399073,184.021166537219,388.214189652805
457126,117617.81612516,347.748345145825,358.788488790655,119528.761548633,127.134581916325,131.828843660769,,,,117839.5935465,754.694564550009,633.467008565,,,,117615.885228884,378.234707808151,376.242229008116,117671.626510392,186.035992503617,384.420340131692
457127,117639.275163349,353.135593829458,360.864445250438,119569.225633317,127.221912695197,131.372218744393,,,,117856.622655,762.819827549989,638.847448600005,,,,117634.735611066,385.101095267324,378.362809170969,117697.175279255,188.468908147057,378.413109436617
457128,117659.205301,361.391393757222,361.785993358586,119609.709199859,127.289761616034,130.892053666699,,,,117876.297114,770.707599810019,642.073385999989,,,,117655.652722046,389.124920571965,384.110673548945,117722.65991188,191.231671144851,370.910011287531
457129,117678.502113211,369.233507144992,366.337922967185,119650.376041182,127.109221349587,130.5369682405,,,,117900.1261625,760.726006900004,622.972282750023,,,,117676.244496001,394.839527538381,389.837285702626,117748.204352822,194.214555277445,363.03792154853
457130,117698.366821767,378.934620596541,371.660150243944,119690.741986448,127.21132069685,129.770461468885,,,,117923.4960565,746.72594389999,606.132218999992,,,,117695.332871723,400.904013068415,394.653357419986,117773.93254627,197.307834444102,355.92371352941
457131,117718.848444909,386.144680725192,377.012333173043,119731.286891683,127.134460076384,129.381042379566,,,,117942.894965,744.124839799988,590.269625200002,,,,117718.855395517,402.735446596649,399.248532315367,117799.919963646,200.417552643252,350.355442354165
457132,117739.400829424,391.395888353291,384.92355709651,119771.975849721,126.809440897283,129.206064922284,,,,117963.6820525,737.278596700009,577.756155499999,,,,117740.173411876,404.632567434906,406.721279325517,117826.059471499,203.509162422662,345.844779482606
457133,117759.951010374,399.035632636893,391.985638724436,119812.544634044,126.272712519858,129.11747613184,,,,117989.4301445,731.221170050005,562.43635324997,,,,117762.478267838,406.941036340737,412.03562070099,117852.200944282,206.562103351214,341.602887348723
457134,117779.046551719,407.431889869244,396.824436681389,119853.128992817,125.709692491771,129.02211422316,,,,118010.9558345,726.214949150002,538.45606750001,,,,117783.772724149,412.310824893371,414.723828116184,117878.194256821,209.555815235653,336.84093074972
457135,117797.57367548,415.359894204594,401.774425925265,119893.676780308,125.118150493829,128.79323446819,,,,118037.294749,712.347895800005,528.306020999997,,,,117805.287295845,415.769170805012,416.01218781386,117903.939045233,212.501290165063,331.083540731459
457136,117818.174570972,420.769706810635,409.042043378649,119934.019060917,124.732115377628,128.416107818368,,,,118064.1170875,702.320719350013,522.175107599993,,,,117827.462348312,418.250650415604,419.895758468323,117929.522404559,215.52838284985,325.036227099845
457137,117837.946925393,427.276257220496,417.465370047692,119974.416742069,124.577490727897,128.088523908053,,,,118090.130602,694.730358550005,521.491457799988,,,,117850.143360666,419.360502529584,425.864777596507,117955.075564772,218.794932760429,319.682523217271
457138,117857.881699928,432.996843506058,424.104509670113,120014.904994865,124.238354981324,127.851511641551,,,,118112.6643655,698.333017450001,516.95001250002,,,,117872.935397211,423.174796560925,430.234905712248,117980.729755531,222.458778802989,316.005959346643
457139,117885.383810392,427.104195885404,418.223237665137,120055.568895779,123.904281346782,127.790147493593,,,,118137.5806875,688.009640900011,512.907583099994,,,,117897.165532181,423.724270939769,439.543613912218,118006.575232051,226.602917826705,314.578934440869
457140,117913.158081318,420.357191707604,408.91137230341,120096.046435453,123.978457443227,127.73987299799,,,,118160.578914,683.468422699996,510.475526245005,,,,117919.86670561,425.976818536787,444.056159611544,118032.547892083,231.028404379569,314.42504839199
457141,117941.723397921,412.351277285081,406.614243594522,120136.51149327,124.007031776797,127.78797745773,,,,118186.21556075,671.901462049995,519.869371450011,,,,117943.248205407,425.998003176719,445.81403030298,118058.547291785,235.469913120294,314.203255170985
457142,117969.657125199,406.106951303154,397.349655092185,120177.06401207,123.707597200264,127.661692789014,,,,118210.4875072,669.346992300008,516.860625650021,,,,117966.674479985,423.548956749975,450.761705296201,118084.472987536,239.662119281435,312.57251252493
457143,117997.869679031,397.668899366836,390.699766795704,120217.375608271,124.050015013578,127.083670256383,,,,118237.0999304,657.036327900001,524.837930750014,,,,117990.332384625,423.395387106822,450.477805737886,118110.25346834,243.41580971604,308.692670248551
457144,118024.736289286,390.652546348792,385.360004666916,120257.711097755,124.368539544259,126.559668461094,,,,118258.7837305,658.54304515,528.289869449989,,,,118013.788392546,422.489130631409,451.421719171907,118135.926217141,246.828496232265,303.610520614442
457145,118052.427456814,385.450240156759,377.863693885214,120298.251433687,124.482217626632,126.196608502418,,,,118286.541176,657.970958450009,525.801679249998,,,,118038.316435563,421.006509107989,452.08489698956,118161.554378181,250.065196545227,298.817113575482
457146,118079.132066667,381.225588715839,371.167007164884,120338.791769619,124.595895709033,125.833548543698,,,,118308.500442,649.560556650016,527.40703034999,,,,118062.30124464,419.173735163276,450.910801560574,118187.201095561,253.290927956681,295.80349516205
457147,118107.789993065,375.366943567016,368.694540496246,120379.298468286,124.743211056368,125.436851320032,,,,118331.177591,641.988681200004,531.167857349996,,,,118085.924878404,417.448611710541,449.455770848639,118212.910541758,256.615875355084,295.540403777763
457148,118136.296109229,369.022939996561,366.500572056946,120419.870101324,124.825592033492,125.174695741196,,,,118354.014799,639.558848050001,531.374564799989,,,,118111.289828218,414.268470913375,448.227148708684,118238.655420033,259.943660936595,297.038493678221
457149,118162.969285642,365.671729477646,359.849565734286,120460.405846027,124.943861344902,124.941736145644,,,,118377.8447805,646.245007599995,540.650759845012,,,,118136.545129151,411.459883992575,447.96655198693,118264.39160709,263.12927422121,298.846941121243
457150,118191.409895642,362.445412812813,356.098982554598,120500.905052423,125.047782886541,124.621960175078,,,,118407.6832789,648.00671994999,555.617052164991,,,,118160.270417004,406.065577552945,447.787971093741,118290.074979828,266.027705073837,299.514925815325
457151,118217.827062105,360.301639446698,346.457503950267,120541.450963327,124.769103692961,124.324065832581,,,,118437.3313055,642.297306149994,571.02643025,,,,118184.876100747,402.265179346883,444.53965900898,118315.687404947,268.539695847634,298.049357056036
457152,118246.246557472,354.094189799522,342.404159804661,120582.192554775,124.371331217437,124.221852032948,,,,118461.4818675,649.019666850014,585.877325835012,,,,118210.295211117,395.682668374764,441.387651041412,118341.308656998,270.738346021142,295.18148655018
457153,118274.597398845,348.994428593287,337.525675081837,120622.721671626,124.552765063869,123.895958965251,,,,118484.778813,655.963358249996,595.145624445009,,,,118233.994002644,392.441465076903,441.502095791118,118367.04156174,272.737334463964,292.048541474709
457154,118302.983972516,345.792439274126,332.98046972006,120663.327003204,124.392579926163,123.636173955107,,,,118506.826876,666.528761549998,602.995735305012,,,,118258.617153468,388.210449003163,439.692253744113,118392.988944586,274.6503399801,289.78774675139
457155,118330.973686111,342.164924481433,328.713160667394,120703.77478675,124.121196660431,123.218840914313,,,,118533.0808785,674.801200249989,619.292413095012,,,,118283.484871372,384.764825939463,437.655683164703,118419.207133902,276.582338082429,289.23718779473
457156,118358.872143134,336.833495562605,323.940006502089,120744.177142885,123.862040301363,122.756080461404,,,,118557.206495,689.113744350005,626.129013099999,,,,118308.670355216,380.355345201839,432.713126878516,118445.577296063,278.605517558914,290.108042443506
457157,118385.572662381,332.856094072195,317.726677998566,120784.8663436,123.316039362311,122.632872610076,,,,118583.5060375,699.725937499999,646.072718700001,,,,118334.517659947,375.952359215895,430.365177085478,118471.939357685,280.784347961569,291.84617183957
457158,118413.38568678,330.696279327123,314.502716354982,120825.339253568,122.986329169391,122.546903071692,,,,118600.0702494,722.377977199998,652.890414499998,,,,118360.392267927,369.363467164003,425.12972594249,118498.133245786,283.183298028162,293.89743785825
457159,118440.408733263,326.513986664475,313.007465616669,120865.944237516,122.948422049463,122.722263869306,,,,118621.480218,751.423220249984,661.591588585012,,,,118385.185635746,366.707972974677,418.184805864003,118524.052860752,285.758836865643,295.804985323382
457160,118603.339157474,307.624762976498,291.042602225993,121109.186064341,121.464897864615,123.022614995847,,,,118757.4929195,875.299194699983,733.663852400001,,,,118543.631972272,346.80849361766,381.020620581534,118679.671189353,279.920253426346,299.902170504647
457161,118631.043986432,306.692736507597,288.371254840851,121149.634309439,121.161523362622,122.993871609578,,,,118779.95901,890.673657999985,751.570367045002,,,,118569.783320684,344.902119448903,374.882297098316,118705.68693564,273.965151913741,296.975332323505
457162,118658.785195159,301.911764789606,284.418568512498,121190.050927895,120.988868851477,122.933501580352,,,,118802.5108835,906.503321750002,765.845287645003,,,,118597.458717216,340.028228678799,374.653528874202,118731.475125396,267.117854844924,292.035177674508
457163,118686.179621747,298.692282445583,282.41340700211,121230.49669862,120.732789400863,122.902283820353,,,,118820.452088,932.784005335008,772.345467999985,,,,118622.59159422,340.112019200227,364.928845494913,118757.082916182,259.968960146478,285.789201404463
457164,118714.191029758,296.89985084931,282.535824916195,121271.05800096,120.361178335763,123.067753332463,,,,118848.577219,913.067674849997,758.425364249997,,,,118650.930463264,335.183631586726,358.583709315106,118782.590301907,253.175718152866,279.170057378331
457165,118741.869869013,298.120282461401,282.300783533603,121311.48165591,120.127214660213,122.867774395563,,,,118873.1139775,898.550671624995,747.143876500006,,,,118676.901971276,335.963825020764,356.399631801425,118808.077276445,247.395377032299,273.11039603033
457166,118769.648426128,294.287732261466,280.42598183213,121352.091961634,119.68225185982,122.671087732117,,,,118896.8758435,879.765071970018,733.881213499975,,,,118703.502146628,333.333493698185,348.586459502505,118833.618481158,242.997837233183,268.087781326452
457167,118796.820942254,293.711728894268,278.167975036413,121392.595870342,119.273047823081,122.519513269857,,,,118921.906112,865.779052044993,718.591663849991,,,,118730.27948045,327.223339054661,346.552615868,118859.26839364,239.270513224939,262.865391883766
457168,118825.505845377,288.795934176218,278.075161610846,121433.136615698,118.822155985617,122.697328034439,,,,118947.127534,856.839202049989,702.787278450007,,,,118758.700180671,321.840730508353,341.045296322322,118885.07674417,235.245961305351,255.802775118515
457169,118854.08524427,285.112459012773,278.164639042254,121473.559887323,118.491163455183,122.480843139216,,,,118977.5711265,842.630032749992,700.387963099987,,,,118785.246697253,320.245691007716,345.219466195631,118911.093262826,229.956740606998,245.259484472641
457170,118880.791751216,286.02282833941,274.765530500605,121514.038505764,118.104824108595,122.154822265948,,,,119001.147243,830.114851795021,689.635808049978,,,,118812.445209008,321.635350786382,337.680553704107,118937.341205005,222.811434276955,230.394367519693
457171,118908.54960526,285.506760149583,277.017352479656,121554.556328671,117.679280296143,121.838415082952,,,,119025.75825275,815.310909549997,679.054633000007,,,,118840.601934266,319.846487287767,331.18596033167,118963.74409163,214.635169583999,213.377343892236
457172,118936.964049516,282.983691487301,278.075835335738,121594.913325439,117.699555249652,121.680835579013,,,,119052.1737115,801.22055025,669.123672450005,,,,118868.593390429,322.83804366822,326.192297377173,118990.201962357,206.586581899523,197.087253554884
457173,118966.426772494,283.324800776274,278.544059899024,121635.493838383,117.721557530022,121.34820580791,,,,119076.851515,783.061159709992,652.197003699999,,,,118895.743521089,325.692826912011,320.597743832623,119016.614856968,199.824304683498,184.402930304874
457174,118996.138736789,280.057790934254,282.258679464823,121675.973030052,117.57835765669,121.053754558568,,,,119100.3665635,771.826371450006,650.007953549997,,,,118925.130156403,326.43045126558,323.617840345105,119042.899940902,195.25343858928,177.385122162435
457175,119024.981042104,279.685934183377,286.272229253751,121716.221961608,117.793917595758,120.540174324924,,,,119125.7371945,762.758970250026,651.131156049989,,,,118952.010218317,330.097536848727,323.024187367802,119069.038894747,192.823984613773,175.012713879041
457176,119051.774525786,283.130104708398,289.665624606496,121756.720305232,117.811826249104,120.339476806723,,,,119154.3959435,741.520058345006,649.864394899996,,,,118978.390726561,337.930722082732,317.952058212541,119095.0285884,192.261077144198,175.5390029439
457177,119080.668121694,282.118709456961,289.855456070873,121797.356504176,117.597305550473,120.433242223575,,,,119180.2345405,732.316623024977,640.713234199997,,,,119008.643780652,334.101364850372,316.352944087441,119120.865891913,193.289850089117,177.2172895236
457178,119110.699897164,280.607663047704,294.713463566339,121838.020583865,117.344794062446,120.507291645481,,,,119209.340563,720.321405699986,634.723541400017,,,,119036.554441243,333.085482211376,314.877811950573,119146.568394419,195.571938928464,178.656022261915
457179,119137.419994083,280.07520349267,299.337013503493,121878.425834153,117.229541784764,120.277594441257,,,,119240.15487895,708.35937744999,646.922418449991,,,,119066.213280833,337.716302267596,313.354498989502,119172.23173723,198.529770149791,179.801552351972
457180,119164.838946816,280.443412017252,298.384553045267,121919.12947589,116.723814923316,120.346288684799,,,,119264.9643305,703.39631120002,640.240973149994,,,,119094.637740123,336.386522057524,311.350399644783,119197.969938093,201.529451389681,180.915223886725
457181,119193.278581189,282.460913229414,302.655665454105,121959.680575761,116.940949640848,119.94094020607,,,,119290.903281,699.388163465002,642.760186850006,,,,119124.27207705,339.257552785217,311.606239151311,119223.897014466,203.937092141612,182.258380426938
457182,119222.330013389,283.648326976603,303.707891091923,122000.257138875,116.980093301492,119.486023037651,,,,119317.012296,685.556644585013,636.349647449999,,,,119153.570652716,342.877383070838,312.903400784839,119250.088537819,205.365119171038,184.021759241572
457183,119250.660286441,284.517032928721,306.876560993202,122040.955319083,116.802223328734,119.034923111758,,,,119345.908564,683.411586150003,642.623096800002,,,,119182.68176058,350.603721211985,313.837047468303,119276.475247291,206.353876796798,186.130112121013
